GRID_ID.1,STARTweek_stravaDATE_cast,GRID_ID,ENDweek_stravaDATE_cast,SUM_total_trip_count,EcoCntr_weekly_SUM,MAX_slopePct,STARTweek_Time,HEXid_weekID,HEXid_WeekID,ENDweek_Time,week_id,week_start
BI-29,2019-02-11,BI-29,2019-02-17 23:59:00,150.0,635,,2019-02-11,BI-29_6,BI-29_6,2019-02-17 23:59:00,BI-29_6,2019-02-11
BI-29,2023-09-04,BI-29,2023-09-10 23:59:00,1995.0,0,,2023-09-04,BI-29_244,BI-29_244,2023-09-10 23:59:00,BI-29_244,2023-09-04
BD-26,2019-04-22,BD-26,2019-04-28 23:59:00,245.0,3100,,2019-04-22,BD-26_16,BD-26_16,2019-04-28 23:59:00,BD-26_16,2019-04-22
BT-26,2023-07-10,BT-26,2023-07-16 23:59:00,1190.0,4912,,2023-07-10,BT-26_236,BT-26_236,2023-07-16 23:59:00,BT-26_236,2023-07-10
BH-24,2020-06-08,BH-24,2020-06-14 23:59:00,3940.0,4097,,2020-06-08,BH-24_75,BH-24_75,2020-06-14 23:59:00,BH-24_75,2020-06-08
BE-19,2020-01-13,BE-19,2020-01-19 23:59:00,2720.0,2644,,2020-01-13,BE-19_54,BE-19_54,2020-01-19 23:59:00,BE-19_54,2020-01-13
BE-19,2023-08-14,BE-19,2023-08-20 23:59:00,13905.0,4357,,2023-08-14,BE-19_241,BE-19_241,2023-08-20 23:59:00,BE-19_241,2023-08-14
BE-19,2022-04-11,BE-19,2022-04-17 23:59:00,11855.0,4970,,2022-04-11,BE-19_171,BE-19_171,2022-04-17 23:59:00,BE-19_171,2022-04-11
BD-26,2020-04-13,BD-26,2020-04-19 23:59:00,250.0,2032,,2020-04-13,BD-26_67,BD-26_67,2020-04-19 23:59:00,BD-26_67,2020-04-13
BQ-25,2022-01-03,BQ-25,2022-01-09 23:59:00,310.0,368,,2022-01-03,BQ-25_157,BQ-25_157,2022-01-09 23:59:00,BQ-25_157,2022-01-03
BT-26,2019-04-01,BT-26,2019-04-07 23:59:00,505.0,5714,,2019-04-01,BT-26_13,BT-26_13,2019-04-07 23:59:00,BT-26_13,2019-04-01
BD-17,2021-11-22,BD-17,2021-11-28 23:59:00,2080.0,910,,2021-11-22,BD-17_151,BD-17_151,2021-11-28 23:59:00,BD-17_151,2021-11-22
BI-29,2019-11-11,BI-29,2019-11-17 23:59:00,250.0,1399,,2019-11-11,BI-29_45,BI-29_45,2019-11-17 23:59:00,BI-29_45,2019-11-11
BK-32,2020-09-14,BK-32,2020-09-20 23:59:00,4560.0,8159,,2020-09-14,BK-32_89,BK-32_89,2020-09-20 23:59:00,BK-32_89,2020-09-14
BE-19,2022-08-08,BE-19,2022-08-14 23:59:00,12490.0,5429,,2022-08-08,BE-19_188,BE-19_188,2022-08-14 23:59:00,BE-19_188,2022-08-08
BK-32,2023-07-03,BK-32,2023-07-09 23:59:00,3610.0,4702,,2023-07-03,BK-32_235,BK-32_235,2023-07-09 23:59:00,BK-32_235,2023-07-03
BT-26,2019-08-05,BT-26,2019-08-11 23:59:00,640.0,3956,,2019-08-05,BT-26_31,BT-26_31,2019-08-11 23:59:00,BT-26_31,2019-08-05
BD-17,2019-04-22,BD-17,2019-04-28 23:59:00,1330.0,891,,2019-04-22,BD-17_16,BD-17_16,2019-04-28 23:59:00,BD-17_16,2019-04-22
BT-26,2021-04-19,BT-26,2021-04-25 23:59:00,605.0,5779,,2021-04-19,BT-26_120,BT-26_120,2021-04-25 23:59:00,BT-26_120,2021-04-19
BD-17,2021-10-11,BD-17,2021-10-17 23:59:00,965.0,1079,,2021-10-11,BD-17_145,BD-17_145,2021-10-17 23:59:00,BD-17_145,2021-10-11
BE-19,2021-11-08,BE-19,2021-11-14 23:59:00,12060.0,5188,,2021-11-08,BE-19_149,BE-19_149,2021-11-14 23:59:00,BE-19_149,2021-11-08
BE-15,2020-02-03,BE-15,2020-02-09 23:59:00,4995.0,2103,,2020-02-03,BE-15_57,BE-15_57,2020-02-09 23:59:00,BE-15_57,2020-02-03
BQ-25,2023-12-25,BQ-25,2023-12-31 23:59:00,1320.0,293,,2023-12-25,BQ-25_260,BQ-25_260,2023-12-31 23:59:00,BQ-25_260,2023-12-25
BC-12,2019-09-09,BC-12,2019-09-15 23:59:00,3630.0,3594,,2019-09-09,BC-12_36,BC-12_36,2019-09-15 23:59:00,BC-12_36,2019-09-09
BN-62,2020-03-02,BN-62,2020-03-08 23:59:00,560.0,580,,2020-03-02,BN-62_61,BN-62_61,2020-03-08 23:59:00,BN-62_61,2020-03-02
BQ-25,2022-12-26,BQ-25,2023-01-01 23:59:00,3100.0,0,,2022-12-26,BQ-25_208,BQ-25_208,2023-01-01 23:59:00,BQ-25_208,2022-12-26
BK-32,2023-05-01,BK-32,2023-05-07 23:59:00,3765.0,6419,,2023-05-01,BK-32_226,BK-32_226,2023-05-07 23:59:00,BK-32_226,2023-05-01
BH-24,2019-08-19,BH-24,2019-08-25 23:59:00,1400.0,1763,,2019-08-19,BH-24_33,BH-24_33,2019-08-25 23:59:00,BH-24_33,2019-08-19
BL-36,2022-05-16,BL-36,2022-05-22 23:59:00,2620.0,0,,2022-05-16,BL-36_176,BL-36_176,2022-05-22 23:59:00,BL-36_176,2022-05-16
BT-26,2021-02-01,BT-26,2021-02-07 23:59:00,430.0,3318,,2021-02-01,BT-26_109,BT-26_109,2021-02-07 23:59:00,BT-26_109,2021-02-01
BE-15,2023-08-07,BE-15,2023-08-13 23:59:00,21230.0,5520,,2023-08-07,BE-15_240,BE-15_240,2023-08-13 23:59:00,BE-15_240,2023-08-07
BL-36,2020-02-03,BL-36,2020-02-09 23:59:00,865.0,526,,2020-02-03,BL-36_57,BL-36_57,2020-02-09 23:59:00,BL-36_57,2020-02-03
BL-36,2022-12-05,BL-36,2022-12-11 23:59:00,605.0,0,,2022-12-05,BL-36_205,BL-36_205,2022-12-11 23:59:00,BL-36_205,2022-12-05
BI-29,2022-10-03,BI-29,2022-10-09 23:59:00,2535.0,0,,2022-10-03,BI-29_196,BI-29_196,2022-10-09 23:59:00,BI-29_196,2022-10-03
BD-26,2023-06-19,BD-26,2023-06-25 23:59:00,610.0,617,,2023-06-19,BD-26_233,BD-26_233,2023-06-25 23:59:00,BD-26_233,2023-06-19
BD-26,2020-11-30,BD-26,2020-12-06 23:59:00,155.0,666,,2020-11-30,BD-26_100,BD-26_100,2020-12-06 23:59:00,BD-26_100,2020-11-30
BH-24,2020-07-06,BH-24,2020-07-12 23:59:00,4310.0,3732,,2020-07-06,BH-24_79,BH-24_79,2020-07-12 23:59:00,BH-24_79,2020-07-06
BD-17,2022-11-21,BD-17,2022-11-27 23:59:00,1400.0,602,,2022-11-21,BD-17_203,BD-17_203,2022-11-27 23:59:00,BD-17_203,2022-11-21
BD-26,2020-12-28,BD-26,2021-01-03 23:59:00,270.0,554,,2020-12-28,BD-26_104,BD-26_104,2021-01-03 23:59:00,BD-26_104,2020-12-28
BK-32,2022-11-14,BK-32,2022-11-20 23:59:00,340.0,1016,,2022-11-14,BK-32_202,BK-32_202,2022-11-20 23:59:00,BK-32_202,2022-11-14
BH-26,2022-04-04,BH-26,2022-04-10 23:59:00,2745.0,967,,2022-04-04,BH-26_170,BH-26_170,2022-04-10 23:59:00,BH-26_170,2022-04-04
BC-12,2019-09-16,BC-12,2019-09-22 23:59:00,3305.0,3259,,2019-09-16,BC-12_37,BC-12_37,2019-09-22 23:59:00,BC-12_37,2019-09-16
BI-29,2019-09-23,BI-29,2019-09-29 23:59:00,1180.0,2656,,2019-09-23,BI-29_38,BI-29_38,2019-09-29 23:59:00,BI-29_38,2019-09-23
BC-12,2019-03-04,BC-12,2019-03-10 23:59:00,2080.0,1885,,2019-03-04,BC-12_9,BC-12_9,2019-03-10 23:59:00,BC-12_9,2019-03-04
BD-17,2019-06-03,BD-17,2019-06-09 23:59:00,780.0,911,,2019-06-03,BD-17_22,BD-17_22,2019-06-09 23:59:00,BD-17_22,2019-06-03
BD-26,2023-05-15,BD-26,2023-05-21 23:59:00,630.0,1078,,2023-05-15,BD-26_228,BD-26_228,2023-05-21 23:59:00,BD-26_228,2023-05-15
BD-17,2021-07-12,BD-17,2021-07-18 23:59:00,1820.0,1230,,2021-07-12,BD-17_132,BD-17_132,2021-07-18 23:59:00,BD-17_132,2021-07-12
BH-26,2022-08-22,BH-26,2022-08-28 23:59:00,5185.0,0,,2022-08-22,BH-26_190,BH-26_190,2022-08-28 23:59:00,BH-26_190,2022-08-22
BC-12,2021-04-05,BC-12,2021-04-11 23:59:00,5510.0,4215,,2021-04-05,BC-12_118,BC-12_118,2021-04-11 23:59:00,BC-12_118,2021-04-05
BD-26,2019-07-01,BD-26,2019-07-07 23:59:00,430.0,1294,,2019-07-01,BD-26_26,BD-26_26,2019-07-07 23:59:00,BD-26_26,2019-07-01
BH-24,2019-07-29,BH-24,2019-08-04 23:59:00,1920.0,2248,,2019-07-29,BH-24_30,BH-24_30,2019-08-04 23:59:00,BH-24_30,2019-07-29
BC-12,2022-12-19,BC-12,2022-12-25 23:59:00,1110.0,0,,2022-12-19,BC-12_207,BC-12_207,2022-12-25 23:59:00,BC-12_207,2022-12-19
BN-62,2022-12-05,BN-62,2022-12-11 23:59:00,500.0,609,,2022-12-05,BN-62_205,BN-62_205,2022-12-11 23:59:00,BN-62_205,2022-12-05
BE-19,2020-11-02,BE-19,2020-11-08 23:59:00,16845.0,7563,,2020-11-02,BE-19_96,BE-19_96,2020-11-08 23:59:00,BE-19_96,2020-11-02
BD-17,2022-12-26,BD-17,2023-01-01 23:59:00,1615.0,868,,2022-12-26,BD-17_208,BD-17_208,2023-01-01 23:59:00,BD-17_208,2022-12-26
BK-32,2023-12-11,BK-32,2023-12-17 23:59:00,835.0,1964,,2023-12-11,BK-32_258,BK-32_258,2023-12-17 23:59:00,BK-32_258,2023-12-11
BD-17,2019-11-25,BD-17,2019-12-01 23:59:00,550.0,452,,2019-11-25,BD-17_47,BD-17_47,2019-12-01 23:59:00,BD-17_47,2019-11-25
BH-26,2019-07-01,BH-26,2019-07-07 23:59:00,6365.0,853,,2019-07-01,BH-26_26,BH-26_26,2019-07-07 23:59:00,BH-26_26,2019-07-01
BK-32,2021-10-18,BK-32,2021-10-24 23:59:00,2080.0,4009,,2021-10-18,BK-32_146,BK-32_146,2021-10-24 23:59:00,BK-32_146,2021-10-18
BD-17,2021-01-25,BD-17,2021-01-31 23:59:00,470.0,532,,2021-01-25,BD-17_108,BD-17_108,2021-01-31 23:59:00,BD-17_108,2021-01-25
BH-26,2020-02-10,BH-26,2020-02-16 23:59:00,1415.0,464,,2020-02-10,BH-26_58,BH-26_58,2020-02-16 23:59:00,BH-26_58,2020-02-10
BK-32,2021-04-19,BK-32,2021-04-25 23:59:00,3425.0,4467,,2021-04-19,BK-32_120,BK-32_120,2021-04-25 23:59:00,BK-32_120,2021-04-19
BT-26,2021-12-06,BT-26,2021-12-12 23:59:00,60.0,2336,,2021-12-06,BT-26_153,BT-26_153,2021-12-12 23:59:00,BT-26_153,2021-12-06
BD-17,2019-03-18,BD-17,2019-03-24 23:59:00,1130.0,655,,2019-03-18,BD-17_11,BD-17_11,2019-03-24 23:59:00,BD-17_11,2019-03-18
BK-32,2021-02-01,BK-32,2021-02-07 23:59:00,1010.0,1955,,2021-02-01,BK-32_109,BK-32_109,2021-02-07 23:59:00,BK-32_109,2021-02-01
BH-24,2023-06-12,BH-24,2023-06-18 23:59:00,2720.0,2569,,2023-06-12,BH-24_232,BH-24_232,2023-06-18 23:59:00,BH-24_232,2023-06-12
BQ-25,2020-01-13,BQ-25,2020-01-19 23:59:00,165.0,0,,2020-01-13,BQ-25_54,BQ-25_54,2020-01-19 23:59:00,BQ-25_54,2020-01-13
BK-32,2023-01-02,BK-32,2023-01-08 23:59:00,1600.0,2305,,2023-01-02,BK-32_209,BK-32_209,2023-01-08 23:59:00,BK-32_209,2023-01-02
BT-26,2023-12-04,BT-26,2023-12-10 23:59:00,280.0,2903,,2023-12-04,BT-26_257,BT-26_257,2023-12-10 23:59:00,BT-26_257,2023-12-04
BT-26,2020-07-13,BT-26,2020-07-19 23:59:00,705.0,6596,,2020-07-13,BT-26_80,BT-26_80,2020-07-19 23:59:00,BT-26_80,2020-07-13
BE-19,2023-01-09,BE-19,2023-01-15 23:59:00,9730.0,2978,,2023-01-09,BE-19_210,BE-19_210,2023-01-15 23:59:00,BE-19_210,2023-01-09
BH-26,2020-12-14,BH-26,2020-12-20 23:59:00,1270.0,348,,2020-12-14,BH-26_102,BH-26_102,2020-12-20 23:59:00,BH-26_102,2020-12-14
BD-17,2020-08-17,BD-17,2020-08-23 23:59:00,2870.0,2173,,2020-08-17,BD-17_85,BD-17_85,2020-08-23 23:59:00,BD-17_85,2020-08-17
BL-36,2020-02-24,BL-36,2020-03-01 23:59:00,1410.0,923,,2020-02-24,BL-36_60,BL-36_60,2020-03-01 23:59:00,BL-36_60,2020-02-24
BL-36,2019-10-21,BL-36,2019-10-27 23:59:00,980.0,1009,,2019-10-21,BL-36_42,BL-36_42,2019-10-27 23:59:00,BL-36_42,2019-10-21
BI-29,2019-08-12,BI-29,2019-08-18 23:59:00,1600.0,2953,,2019-08-12,BI-29_32,BI-29_32,2019-08-18 23:59:00,BI-29_32,2019-08-12
BT-26,2023-07-17,BT-26,2023-07-23 23:59:00,1820.0,6258,,2023-07-17,BT-26_237,BT-26_237,2023-07-23 23:59:00,BT-26_237,2023-07-17
BE-19,2020-03-23,BE-19,2020-03-29 23:59:00,11735.0,8178,,2020-03-23,BE-19_64,BE-19_64,2020-03-29 23:59:00,BE-19_64,2020-03-23
BT-26,2020-06-01,BT-26,2020-06-07 23:59:00,760.0,8424,,2020-06-01,BT-26_74,BT-26_74,2020-06-07 23:59:00,BT-26_74,2020-06-01
BL-36,2021-03-15,BL-36,2021-03-21 23:59:00,2450.0,1475,,2021-03-15,BL-36_115,BL-36_115,2021-03-21 23:59:00,BL-36_115,2021-03-15
BC-12,2023-01-30,BC-12,2023-02-05 23:59:00,1395.0,0,,2023-01-30,BC-12_213,BC-12_213,2023-02-05 23:59:00,BC-12_213,2023-01-30
BT-26,2019-05-13,BT-26,2019-05-19 23:59:00,760.0,5966,,2019-05-13,BT-26_19,BT-26_19,2019-05-19 23:59:00,BT-26_19,2019-05-13
BN-62,2023-11-06,BN-62,2023-11-12 23:59:00,915.0,826,,2023-11-06,BN-62_253,BN-62_253,2023-11-12 23:59:00,BN-62_253,2023-11-06
BQ-25,2021-05-31,BQ-25,2021-06-06 23:59:00,5690.0,1217,,2021-05-31,BQ-25_126,BQ-25_126,2021-06-06 23:59:00,BQ-25_126,2021-05-31
BD-17,2023-05-29,BD-17,2023-06-04 23:59:00,2970.0,1836,,2023-05-29,BD-17_230,BD-17_230,2023-06-04 23:59:00,BD-17_230,2023-05-29
BK-32,2021-06-07,BK-32,2021-06-13 23:59:00,3710.0,5170,,2021-06-07,BK-32_127,BK-32_127,2021-06-13 23:59:00,BK-32_127,2021-06-07
BH-24,2023-12-25,BH-24,2023-12-31 23:59:00,530.0,646,,2023-12-25,BH-24_260,BH-24_260,2023-12-31 23:59:00,BH-24_260,2023-12-25
BK-32,2020-03-23,BK-32,2020-03-29 23:59:00,3175.0,1989,,2020-03-23,BK-32_64,BK-32_64,2020-03-29 23:59:00,BK-32_64,2020-03-23
BL-36,2019-09-02,BL-36,2019-09-08 23:59:00,6310.0,2967,,2019-09-02,BL-36_35,BL-36_35,2019-09-08 23:59:00,BL-36_35,2019-09-02
BC-12,2023-03-06,BC-12,2023-03-12 23:59:00,3910.0,2318,,2023-03-06,BC-12_218,BC-12_218,2023-03-12 23:59:00,BC-12_218,2023-03-06
BN-62,2022-03-14,BN-62,2022-03-20 23:59:00,1570.0,1108,,2022-03-14,BN-62_167,BN-62_167,2022-03-20 23:59:00,BN-62_167,2022-03-14
BQ-25,2022-03-07,BQ-25,2022-03-13 23:59:00,1910.0,599,,2022-03-07,BQ-25_166,BQ-25_166,2022-03-13 23:59:00,BQ-25_166,2022-03-07
BD-26,2019-09-23,BD-26,2019-09-29 23:59:00,320.0,1059,,2019-09-23,BD-26_38,BD-26_38,2019-09-29 23:59:00,BD-26_38,2019-09-23
BI-29,2023-03-20,BI-29,2023-03-26 23:59:00,1190.0,0,,2023-03-20,BI-29_220,BI-29_220,2023-03-26 23:59:00,BI-29_220,2023-03-20
BE-19,2019-11-04,BE-19,2019-11-10 23:59:00,6695.0,4713,,2019-11-04,BE-19_44,BE-19_44,2019-11-10 23:59:00,BE-19_44,2019-11-04
BE-15,2021-02-22,BE-15,2021-02-28 23:59:00,9170.0,2849,,2021-02-22,BE-15_112,BE-15_112,2021-02-28 23:59:00,BE-15_112,2021-02-22
BN-62,2021-08-30,BN-62,2021-09-05 23:59:00,1980.0,943,,2021-08-30,BN-62_139,BN-62_139,2021-09-05 23:59:00,BN-62_139,2021-08-30
BC-12,2023-04-10,BC-12,2023-04-16 23:59:00,13195.0,0,,2023-04-10,BC-12_223,BC-12_223,2023-04-16 23:59:00,BC-12_223,2023-04-10
BH-26,2021-09-06,BH-26,2021-09-12 23:59:00,7250.0,1524,,2021-09-06,BH-26_140,BH-26_140,2021-09-12 23:59:00,BH-26_140,2021-09-06
BE-15,2023-07-24,BE-15,2023-07-30 23:59:00,27125.0,5717,,2023-07-24,BE-15_238,BE-15_238,2023-07-30 23:59:00,BE-15_238,2023-07-24
BI-29,2020-11-23,BI-29,2020-11-29 23:59:00,755.0,2212,,2020-11-23,BI-29_99,BI-29_99,2020-11-29 23:59:00,BI-29_99,2020-11-23
BN-62,2021-01-18,BN-62,2021-01-24 23:59:00,780.0,790,,2021-01-18,BN-62_107,BN-62_107,2021-01-24 23:59:00,BN-62_107,2021-01-18
BI-29,2021-09-13,BI-29,2021-09-19 23:59:00,2255.0,1975,,2021-09-13,BI-29_141,BI-29_141,2021-09-19 23:59:00,BI-29_141,2021-09-13
BE-15,2021-12-13,BE-15,2021-12-19 23:59:00,8970.0,1537,,2021-12-13,BE-15_154,BE-15_154,2021-12-19 23:59:00,BE-15_154,2021-12-13
BE-19,2021-08-16,BE-19,2021-08-22 23:59:00,11750.0,4631,,2021-08-16,BE-19_137,BE-19_137,2021-08-22 23:59:00,BE-19_137,2021-08-16
BD-17,2023-01-09,BD-17,2023-01-15 23:59:00,1635.0,698,,2023-01-09,BD-17_210,BD-17_210,2023-01-15 23:59:00,BD-17_210,2023-01-09
BE-19,2021-07-26,BE-19,2021-08-01 23:59:00,12170.0,4998,,2021-07-26,BE-19_134,BE-19_134,2021-08-01 23:59:00,BE-19_134,2021-07-26
BH-24,2023-07-24,BH-24,2023-07-30 23:59:00,2800.0,1809,,2023-07-24,BH-24_238,BH-24_238,2023-07-30 23:59:00,BH-24_238,2023-07-24
BD-26,2020-02-10,BD-26,2020-02-16 23:59:00,40.0,432,,2020-02-10,BD-26_58,BD-26_58,2020-02-16 23:59:00,BD-26_58,2020-02-10
BL-36,2020-10-26,BL-36,2020-11-01 23:59:00,1810.0,971,,2020-10-26,BL-36_95,BL-36_95,2020-11-01 23:59:00,BL-36_95,2020-10-26
BN-62,2019-05-27,BN-62,2019-06-02 23:59:00,120.0,322,,2019-05-27,BN-62_21,BN-62_21,2019-06-02 23:59:00,BN-62_21,2019-05-27
BE-19,2022-04-18,BE-19,2022-04-24 23:59:00,19635.0,5946,,2022-04-18,BE-19_172,BE-19_172,2022-04-24 23:59:00,BE-19_172,2022-04-18
BH-26,2020-08-17,BH-26,2020-08-23 23:59:00,11185.0,1243,,2020-08-17,BH-26_85,BH-26_85,2020-08-23 23:59:00,BH-26_85,2020-08-17
BI-29,2019-09-09,BI-29,2019-09-15 23:59:00,1300.0,2708,,2019-09-09,BI-29_36,BI-29_36,2019-09-15 23:59:00,BI-29_36,2019-09-09
BH-24,2019-06-10,BH-24,2019-06-16 23:59:00,2115.0,3098,,2019-06-10,BH-24_23,BH-24_23,2019-06-16 23:59:00,BH-24_23,2019-06-10
BI-29,2021-01-11,BI-29,2021-01-17 23:59:00,430.0,1208,,2021-01-11,BI-29_106,BI-29_106,2021-01-17 23:59:00,BI-29_106,2021-01-11
BD-17,2023-08-21,BD-17,2023-08-27 23:59:00,2380.0,1169,,2023-08-21,BD-17_242,BD-17_242,2023-08-27 23:59:00,BD-17_242,2023-08-21
BK-32,2022-02-21,BK-32,2022-02-27 23:59:00,670.0,1158,,2022-02-21,BK-32_164,BK-32_164,2022-02-27 23:59:00,BK-32_164,2022-02-21
BN-62,2022-03-07,BN-62,2022-03-13 23:59:00,700.0,724,,2022-03-07,BN-62_166,BN-62_166,2022-03-13 23:59:00,BN-62_166,2022-03-07
BE-19,2019-04-08,BE-19,2019-04-14 23:59:00,10090.0,4011,,2019-04-08,BE-19_14,BE-19_14,2019-04-14 23:59:00,BE-19_14,2019-04-08
BE-15,2019-03-25,BE-15,2019-03-31 23:59:00,12020.0,4311,,2019-03-25,BE-15_12,BE-15_12,2019-03-31 23:59:00,BE-15_12,2019-03-25
BC-12,2022-05-02,BC-12,2022-05-08 23:59:00,1665.0,237,,2022-05-02,BC-12_174,BC-12_174,2022-05-08 23:59:00,BC-12_174,2022-05-02
BK-32,2023-04-17,BK-32,2023-04-23 23:59:00,2120.0,4038,,2023-04-17,BK-32_224,BK-32_224,2023-04-23 23:59:00,BK-32_224,2023-04-17
BH-26,2022-10-17,BH-26,2022-10-23 23:59:00,4170.0,792,,2022-10-17,BH-26_198,BH-26_198,2022-10-23 23:59:00,BH-26_198,2022-10-17
BH-26,2022-10-24,BH-26,2022-10-30 23:59:00,2315.0,583,,2022-10-24,BH-26_199,BH-26_199,2022-10-30 23:59:00,BH-26_199,2022-10-24
BH-24,2019-05-27,BH-24,2019-06-02 23:59:00,2125.0,2638,,2019-05-27,BH-24_21,BH-24_21,2019-06-02 23:59:00,BH-24_21,2019-05-27
BI-29,2023-05-22,BI-29,2023-05-28 23:59:00,2185.0,3202,,2023-05-22,BI-29_229,BI-29_229,2023-05-28 23:59:00,BI-29_229,2023-05-22
BI-29,2023-12-11,BI-29,2023-12-17 23:59:00,365.0,0,,2023-12-11,BI-29_258,BI-29_258,2023-12-17 23:59:00,BI-29_258,2023-12-11
BH-24,2023-10-23,BH-24,2023-10-29 23:59:00,975.0,1394,,2023-10-23,BH-24_251,BH-24_251,2023-10-29 23:59:00,BH-24_251,2023-10-23
BE-19,2022-05-23,BE-19,2022-05-29 23:59:00,14085.0,6355,,2022-05-23,BE-19_177,BE-19_177,2022-05-29 23:59:00,BE-19_177,2022-05-23
BE-15,2020-03-02,BE-15,2020-03-08 23:59:00,15295.0,4960,,2020-03-02,BE-15_61,BE-15_61,2020-03-08 23:59:00,BE-15_61,2020-03-02
BL-36,2023-05-29,BL-36,2023-06-04 23:59:00,3725.0,0,,2023-05-29,BL-36_230,BL-36_230,2023-06-04 23:59:00,BL-36_230,2023-05-29
BN-62,2020-08-17,BN-62,2020-08-23 23:59:00,2510.0,1540,,2020-08-17,BN-62_85,BN-62_85,2020-08-23 23:59:00,BN-62_85,2020-08-17
BN-62,2020-05-25,BN-62,2020-05-31 23:59:00,1860.0,1386,,2020-05-25,BN-62_73,BN-62_73,2020-05-31 23:59:00,BN-62_73,2020-05-25
BK-32,2023-08-21,BK-32,2023-08-27 23:59:00,2620.0,3868,,2023-08-21,BK-32_242,BK-32_242,2023-08-27 23:59:00,BK-32_242,2023-08-21
BK-32,2021-10-11,BK-32,2021-10-17 23:59:00,1755.0,3926,,2021-10-11,BK-32_145,BK-32_145,2021-10-17 23:59:00,BK-32_145,2021-10-11
BD-26,2023-01-16,BD-26,2023-01-22 23:59:00,100.0,755,,2023-01-16,BD-26_211,BD-26_211,2023-01-22 23:59:00,BD-26_211,2023-01-16
BI-29,2020-12-21,BI-29,2020-12-27 23:59:00,655.0,2362,,2020-12-21,BI-29_103,BI-29_103,2020-12-27 23:59:00,BI-29_103,2020-12-21
BL-36,2022-11-28,BL-36,2022-12-04 23:59:00,565.0,0,,2022-11-28,BL-36_204,BL-36_204,2022-12-04 23:59:00,BL-36_204,2022-11-28
BI-29,2022-02-14,BI-29,2022-02-20 23:59:00,600.0,2081,,2022-02-14,BI-29_163,BI-29_163,2022-02-20 23:59:00,BI-29_163,2022-02-14
BD-26,2019-08-19,BD-26,2019-08-25 23:59:00,240.0,1028,,2019-08-19,BD-26_33,BD-26_33,2019-08-25 23:59:00,BD-26_33,2019-08-19
BD-17,2020-02-03,BD-17,2020-02-09 23:59:00,540.0,495,,2020-02-03,BD-17_57,BD-17_57,2020-02-09 23:59:00,BD-17_57,2020-02-03
BH-24,2020-08-24,BH-24,2020-08-30 23:59:00,3225.0,3499,,2020-08-24,BH-24_86,BH-24_86,2020-08-30 23:59:00,BH-24_86,2020-08-24
BD-26,2019-06-17,BD-26,2019-06-23 23:59:00,190.0,929,,2019-06-17,BD-26_24,BD-26_24,2019-06-23 23:59:00,BD-26_24,2019-06-17
BH-24,2022-08-29,BH-24,2022-09-04 23:59:00,2555.0,2251,,2022-08-29,BH-24_191,BH-24_191,2022-09-04 23:59:00,BH-24_191,2022-08-29
BC-12,2022-10-03,BC-12,2022-10-09 23:59:00,8560.0,0,,2022-10-03,BC-12_196,BC-12_196,2022-10-09 23:59:00,BC-12_196,2022-10-03
BK-32,2020-03-16,BK-32,2020-03-22 23:59:00,1035.0,2062,,2020-03-16,BK-32_63,BK-32_63,2020-03-22 23:59:00,BK-32_63,2020-03-16
BN-62,2022-11-21,BN-62,2022-11-27 23:59:00,360.0,596,,2022-11-21,BN-62_203,BN-62_203,2022-11-27 23:59:00,BN-62_203,2022-11-21
BQ-25,2021-06-14,BQ-25,2021-06-20 23:59:00,7620.0,1186,,2021-06-14,BQ-25_128,BQ-25_128,2021-06-20 23:59:00,BQ-25_128,2021-06-14
BH-26,2023-02-20,BH-26,2023-02-26 23:59:00,1540.0,808,,2023-02-20,BH-26_216,BH-26_216,2023-02-26 23:59:00,BH-26_216,2023-02-20
BD-26,2022-01-24,BD-26,2022-01-30 23:59:00,175.0,970,,2022-01-24,BD-26_160,BD-26_160,2022-01-30 23:59:00,BD-26_160,2022-01-24
BE-19,2020-10-05,BE-19,2020-10-11 23:59:00,21920.0,9271,,2020-10-05,BE-19_92,BE-19_92,2020-10-11 23:59:00,BE-19_92,2020-10-05
BD-17,2021-04-05,BD-17,2021-04-11 23:59:00,2325.0,1270,,2021-04-05,BD-17_118,BD-17_118,2021-04-11 23:59:00,BD-17_118,2021-04-05
BH-24,2021-08-30,BH-24,2021-09-05 23:59:00,3625.0,2677,,2021-08-30,BH-24_139,BH-24_139,2021-09-05 23:59:00,BH-24_139,2021-08-30
BH-26,2021-07-26,BH-26,2021-08-01 23:59:00,5650.0,1227,,2021-07-26,BH-26_134,BH-26_134,2021-08-01 23:59:00,BH-26_134,2021-07-26
BD-17,2021-06-07,BD-17,2021-06-13 23:59:00,2270.0,1413,,2021-06-07,BD-17_127,BD-17_127,2021-06-13 23:59:00,BD-17_127,2021-06-07
BL-36,2019-08-19,BL-36,2019-08-25 23:59:00,2120.0,626,,2019-08-19,BL-36_33,BL-36_33,2019-08-25 23:59:00,BL-36_33,2019-08-19
BH-24,2023-07-17,BH-24,2023-07-23 23:59:00,2180.0,2070,,2023-07-17,BH-24_237,BH-24_237,2023-07-23 23:59:00,BH-24_237,2023-07-17
BH-26,2020-09-07,BH-26,2020-09-13 23:59:00,11605.0,1141,,2020-09-07,BH-26_88,BH-26_88,2020-09-13 23:59:00,BH-26_88,2020-09-07
BH-24,2020-02-10,BH-24,2020-02-16 23:59:00,410.0,807,,2020-02-10,BH-24_58,BH-24_58,2020-02-16 23:59:00,BH-24_58,2020-02-10
